Tweet;"Tweet ID";Time;Favorited;Retweeted;"Is Favourited";"Is Retweeted";"Is Retweet";"Retweet from";Latitude;Longitude;Country;User
"RT @N_Heisterhagen: „Die deutsche Öko-Debatte ist nahezu beschämend und das eigentlich von fast allen Seiten. Insbesondere der eigene Bias…";1128598033590099970.0000000000;"2019-05-15 11:48:34";0;21;0;0;1;N_Heisterhagen;NULL;NULL;NULL;weigl_
"RT @bimbas_world: Umfrage #Klimawandel:

Ich bin überzeugt, dass der Klimawandel...";1128598099931336704.0000000000;"2019-05-15 11:48:50";0;70;0;0;1;bimbas_world;NULL;NULL;NULL;MeikoHaas4
"Anschlusspressekonferenz „Stadtklimaprojekt-Projekt Halle , #Klimawandel stadtspezifisch dokumentiert. Exzellente Grundlage für eine klimaangepasste Stadtplanung ☀️🌬💪 #MULEdirekt https://t.co/qKKwG4hpk9";1128598427263275009.0000000000;"2019-05-15 11:50:08";9;3;0;0;0;NULL;NULL;NULL;Germany;claudiadalbert
"RT @Nasobeem: @bimbas_world Meine übliche Reaktion auf Fragen wie diese ist, den Fragesteller zu bitten, mir zunächst zu erklären, was gena…";1128598654955196416.0000000000;"2019-05-15 11:51:02";0;1;0;0;1;Nasobeem;NULL;NULL;NULL;_1of9_
"RT @Jumpsteady: »Wir befinden uns in einem Wettlauf um unser Leben - und wir sind dabei zu verlieren! Das Zeitfenster unserer Möglichkeiten…";1128598930042818561.0000000000;"2019-05-15 11:52:07";0;85;0;0;1;Jumpsteady;NULL;NULL;NULL;dafLOh
"RT @Beatrix_vStorch: Expertenvortrag der #AfD 😊zur #Klimaerwärmung 😱(nennt man jetzt  #Klimawandel - weil es ja nicht wärmer wird 🤷‍♀️). Vö…";1128598938506936320.0000000000;"2019-05-15 11:52:09";0;143;0;0;1;Beatrix_vStorch;NULL;NULL;NULL;Walter29340877
"RT @claudiadalbert: Anschlusspressekonferenz „Stadtklimaprojekt-Projekt Halle , #Klimawandel stadtspezifisch dokumentiert. Exzellente Grund…";1128599459384963072.0000000000;"2019-05-15 11:54:14";0;3;0;0;1;claudiadalbert;NULL;NULL;NULL;HalleVerkehrt
"Klimawandel? Nie gehört... https://t.co/Ubh6nwLNKq";1128599524858109952.0000000000;"2019-05-15 11:54:29";0;0;0;0;0;NULL;NULL;NULL;NULL;MundUnTotbar
"@solarpapst @co2news @co2abgabe @CKemfert @VQuaschning @quarkswdr @peteraltmaier @franzalt @saschalobo @FridayForFuture @Luisamneubauer Demzufolge müsste sich der Klimawandel ja schon deutlich abgeschwächt haben?";1128599635151532032.0000000000;"2019-05-15 11:54:56";0;0;0;0;0;NULL;NULL;NULL;NULL;Toti_S63
"@Kids_CoKG @SwissSecure @ebner_sha Da sind wir genau bei Deiner/Euren miesen Propaganda.
(Fast) niemand "leugnet" den Klimawandel (und schon gar nicht "das Klima", als "Klimaleugner!!1!"), er existiert seit Mio v Jahren und wird noch laaange nach der Menschheit stattfinden.";1128599758296223744.0000000000;"2019-05-15 11:55:25";1;0;0;0;0;NULL;NULL;NULL;NULL;Idfollowher
"RT @blauerelefant: Welche wichtige Themen in der EU diskutiert werden sollten:
-Klimawandel
-Digitalisierung
-Gesundheit
-Wirtschaft und Ha…";1128599786251259905.0000000000;"2019-05-15 11:55:32";0;64;0;0;1;blauerelefant;NULL;NULL;NULL;totd_DE
"Heute z.B. im Kafe Marat: „Capitalism kills Climate“ - Vortrag v. Jutta Ditfurth (ÖkoLinX). Für ein Ende der Ausbeutung von Menschen und Natur, gegen Ökofaschismus und die Vereinnahmung der ökologischen Frage durch Nazis. https://t.co/SfU7u1okR7 #kafemarat #Klimawandel #ökolinx";1128599809508683776.0000000000;"2019-05-15 11:55:37";2;0;0;0;0;NULL;NULL;NULL;NULL;TamaraBanez
"@Idfollowher @SwissSecure @ebner_sha Einen "menschengemachten" Klimawandel. Muss ich das wirklich jedesMal exztra hinschreiben?";1128600030565347329.0000000000;"2019-05-15 11:56:30";0;0;0;0;0;NULL;NULL;NULL;NULL;Kids_CoKG
"@DerGraslutscher @Luisamneubauer Ja meine lieben Enkel, daß ihr alle 4 Jobs zum Überleben braucht ist schon Mist, aber damals, im Jahre 2019, waren alle auf CO2 Lügen hereingefallen und in Panik geraten, weil ihnen jemand weismachen wollte mit, höheren Steuern und Kosten könnte man den Klimawandel bekämpfen.";1128600036512882688.0000000000;"2019-05-15 11:56:31";1;0;0;0;0;NULL;NULL;NULL;NULL;Dianaownz100
"RT @Zentralrat1: In Herrn Stegners Welt stellen Gerichte fest, ob ein Stoff giftig ist.
Gerichte werden sicher auch entscheiden, ob der #Kl…";1128600120273117186.0000000000;"2019-05-15 11:56:51";0;5;0;0;1;Zentralrat1;NULL;NULL;NULL;AwayKlein
"RT @SiggiWeise: Klimawandel😇😇😇😇 https://t.co/4gbteBanOq";1128600173133934593.0000000000;"2019-05-15 11:57:04";0;4;0;0;1;SiggiWeise;NULL;NULL;NULL;genauhinsehen
"Omg habe gerade gelesen, dass manche Leute glauben dass der Klimawandel gut ist und seinen Sinn hat und sich fragen warum er gestoppt werden muss??? Aaahhh";1128600186668896256.0000000000;"2019-05-15 11:57:07";3;0;0;0;0;NULL;NULL;NULL;NULL;breslqueen
"@Umweltbundesamt : Mit dem globalen #Klimawandel wächst die Bedeutung von Wassertechnologien https://t.co/zwURxMJaVg #Wasserwirtschaft #Wassertechnik https://t.co/BsZPmKtiCD";1128600218927337472.0000000000;"2019-05-15 11:57:15";0;0;0;0;0;NULL;NULL;NULL;NULL;euwidwasser
"RT @claudiadalbert: Anschlusspressekonferenz „Stadtklimaprojekt-Projekt Halle , #Klimawandel stadtspezifisch dokumentiert. Exzellente Grund…";1128600276108230656.0000000000;"2019-05-15 11:57:28";0;3;0;0;1;claudiadalbert;NULL;NULL;NULL;geoObserver_
"RT @fr: Deutschland wird seine Klimaziele meilenweit verfehlen, weil Kanzlerin Merkel es den Ewgigestrigen in der CDU erlaubt, die nötigen…";1128600318948855808.0000000000;"2019-05-15 11:57:39";0;8;0;0;1;fr;NULL;NULL;NULL;minidiegi
"@der_uhrensohn Jaman alder dieser Trump soll mal Klimawandel runter fahren der opfa ey";1128600561186680832.0000000000;"2019-05-15 11:58:36";0;0;0;0;0;NULL;NULL;NULL;NULL;BrummerTim
"RT @claudiadalbert: Anschlusspressekonferenz „Stadtklimaprojekt-Projekt Halle , #Klimawandel stadtspezifisch dokumentiert. Exzellente Grund…";1128600787297480704.0000000000;"2019-05-15 11:59:30";0;3;0;0;1;claudiadalbert;NULL;NULL;NULL;GrueneHAL
"RT @phoenix_de: Video: Schaltgespräch mit @jalokaje (Referent für #Klimawandel und #Klimapolitik, @Oxfam_DE) zum #Klimadialog in Berlin.

h…";1128600853043130368.0000000000;"2019-05-15 11:59:46";0;2;0;0;1;phoenix_de;NULL;NULL;NULL;Oxfam_DE
"RT @Jumpsteady: »Wir befinden uns in einem Wettlauf um unser Leben - und wir sind dabei zu verlieren! Das Zeitfenster unserer Möglichkeiten…";1128600894294065153.0000000000;"2019-05-15 11:59:56";0;85;0;0;1;Jumpsteady;NULL;NULL;NULL;Ney_Berlin
"@WalterSchlotte2 @Balelt41 Klimawandel gab es auch schon vor den Eiszeiten.

Jetzt steht aber eine - für die Lebewesen - menschengemachte Katastrophe des Klimas bevor.";1128600950720073728.0000000000;"2019-05-15 12:00:09";0;0;0;0;0;NULL;NULL;NULL;NULL;wolf_saar
"Meanwhile in the Arctic - ist der doch egal was die Bundesregierung alles nicht macht! #Klimakrise #Klimawandel https://t.co/Yrosv4hfk0";1128600952192274432.0000000000;"2019-05-15 12:00:10";0;1;0;0;0;NULL;NULL;NULL;NULL;JanneStella
"RT @phoenix_de: Video: Schaltgespräch mit @jalokaje (Referent für #Klimawandel und #Klimapolitik, @Oxfam_DE) zum #Klimadialog in Berlin.

h…";1128601009729802240.0000000000;"2019-05-15 12:00:23";0;2;0;0;1;phoenix_de;NULL;NULL;NULL;SaDworack
"@CSU @Markus_Soeder Vom Klimawandel sind Sie also nicht überzeugt, oder warum kriegt man hier den Hintern nicht hoch?";1128601060938080256.0000000000;"2019-05-15 12:00:35";0;0;0;0;0;NULL;NULL;NULL;NULL;Pete_RCH
"RT @TC_BerlinBE: Herr Botschafter Aydın hat der politischen Sitzung im Rahmen des #PetersbergerKlimadialogs X beigewohnt, bei der Frau Bund…";1128601175069163521.0000000000;"2019-05-15 12:01:03";0;13;0;0;1;TC_BerlinBE;NULL;NULL;NULL;StuttgartBK
"RT @blauerelefant: Welche wichtige Themen in der EU diskutiert werden sollten:
-Klimawandel
-Digitalisierung
-Gesundheit
-Wirtschaft und Ha…";1128601385967202305.0000000000;"2019-05-15 12:01:53";0;64;0;0;1;blauerelefant;NULL;NULL;NULL;echtrot
"Klimawandel: Angela Merkel tut so, als ob sie mit Klimapolitik nichts zu tun hätte https://t.co/hZCFmohzrD";1128601764863848449.0000000000;"2019-05-15 12:03:23";1;0;0;0;0;NULL;NULL;NULL;NULL;Achterberg63
"RT @blauerelefant: Welche wichtige Themen in der EU diskutiert werden sollten:
-Klimawandel
-Digitalisierung
-Gesundheit
-Wirtschaft und Ha…";1128601772967198724.0000000000;"2019-05-15 12:03:25";0;64;0;0;1;blauerelefant;NULL;NULL;NULL;linx_eu
"RT @ZeichenTaten: #Klimawandel: Höchste CO2-Konzentration seit Beginn der Aufzeichnungen. Damit muss jedem verantwortungsbewussten Bürger k…";1128601854039011330.0000000000;"2019-05-15 12:03:45";0;73;0;0;1;ZeichenTaten;NULL;NULL;NULL;Landkieker
"Kritik an #Klimapolitik: Großteil der Bürger halten staatliche #Klimaschutz Maßnahmen für unwirksam - Studie zeigt, was Deutsche, Europäer, Chinesen und Amerikaner als wichtigste Maßnahmen gegen den #Klimawandel ansehen #Energiewende #Umweltschutz https://t.co/GY5gsy7U1b";1128601885752086528.0000000000;"2019-05-15 12:03:52";18;14;0;0;0;NULL;NULL;NULL;NULL;hoffmannkathrin
"Hier mein gestriges Interview in der @ZDF-Sendung nano, @3sat #Klimawandel #Volksentscheid #klimapolitik 
https://t.co/QSv3MqSRll";1128602087724597248.0000000000;"2019-05-15 12:04:40";2;1;0;0;0;NULL;NULL;NULL;NULL;PlateauDrei
"RT @bimbas_world: Umfrage #Klimawandel:

Ich bin überzeugt, dass der Klimawandel...";1128602103738511362.0000000000;"2019-05-15 12:04:44";0;70;0;0;1;bimbas_world;NULL;NULL;NULL;Cinco101
"@sebseb7 @FFFDresden @FridayForFuture Könnte es vllt sein, dass die 3% der Klimaforscher, die sich gegen den menschengemachten Klimawandel aussprechen, evtl. zu falschen Erkenntnissen gekommen sind? Könnte ja passieren oder, dass Sie absichtlich was falsches piblizieren?";1128602730879176705.0000000000;"2019-05-15 12:07:14";0;0;0;0;0;NULL;NULL;NULL;NULL;XR_Dresden
"#Klimaneutralität bis 2050: Merkel erwägt sich der Initiative von 9 weiteren #EU Staaten anzuschließen #Klimaschutz #Klimawandel #Energiewende #Kohleausstieg https://t.co/mX4ZpIOfuw";1128602744821043201.0000000000;"2019-05-15 12:07:17";3;1;0;0;0;NULL;NULL;NULL;NULL;hoffmannkathrin
"RT @bimbas_world: Umfrage #Klimawandel:

Ich bin überzeugt, dass der Klimawandel...";1128602783421169667.0000000000;"2019-05-15 12:07:26";0;70;0;0;1;bimbas_world;NULL;NULL;NULL;tschrammen
"RT @k_stukenberg: Beachtlich: Ölkonzern #Exxon hat schon 1982 ziemlich exakt vorhergesagt, dass wir in 2019 bei fortschreitender Verbrennun…";1128602806141767680.0000000000;"2019-05-15 12:07:32";0;90;0;0;1;k_stukenberg;NULL;NULL;NULL;fuuhbar
"RT @Beatrix_vStorch: Expertenvortrag der #AfD 😊zur #Klimaerwärmung 😱(nennt man jetzt  #Klimawandel - weil es ja nicht wärmer wird 🤷‍♀️). Vö…";1128602807341322240.0000000000;"2019-05-15 12:07:32";0;143;0;0;1;Beatrix_vStorch;NULL;NULL;NULL;AfdNds
"@XR_Dresden @sebseb7 @FridayForFuture Es ist die Frage des gesunden Menschenverstandes. Wollen wir zusammen Arbeiten und das Ziel einer besseren Welt für alle verfolgen ? Oder wollen wir uns gegenseitig dinge unterstellen? Der Klimawandel ist nun einmal da, und wir MÜSSEN nun zusammen als Menschheit agieren.";1128602821534863360.0000000000;"2019-05-15 12:07:35";2;0;0;0;0;NULL;NULL;NULL;NULL;FFFDresden
"RT @k_stukenberg: Beachtlich: Ölkonzern #Exxon hat schon 1982 ziemlich exakt vorhergesagt, dass wir in 2019 bei fortschreitender Verbrennun…";1128602824252776449.0000000000;"2019-05-15 12:07:36";0;90;0;0;1;k_stukenberg;NULL;NULL;NULL;FelixSonnendeck
"RT @GreenCityeV: Die #Klimakrise "muss angepackt werden. Jetzt. Mit ganz anderem Mumm, als es die Bundesregierung gerade tut. Denn der Klim…";1128602963516248065.0000000000;"2019-05-15 12:08:09";0;3;0;0;1;GreenCityeV;NULL;NULL;NULL;BOfH_Dj4n90
"@AdrianAulbach @MullerAltermatt Es ist jedoch so, dass bei weitem nicht bewiesen ist, dass der #Klimawandel durch vom Menschen verursachten CO2 gemacht ist. Der IPCC sagt es ist wahrscheinlich (66% Wahrscheinlichkeit) Nicht verwechseln, ich bestreite nicht, dass sich das Klima ändert.";1128602998064713728.0000000000;"2019-05-15 12:08:17";0;0;0;0;0;NULL;NULL;NULL;NULL;severinbrungger
"@tim_geyer Und wir sterben auf der Erde im Klimawandel!";1128603125294751744.0000000000;"2019-05-15 12:08:48";0;0;0;0;0;NULL;NULL;NULL;NULL;HHuppenstilz
"RT @TerliWetter: „Alternatives Klimasymposium“ ich lach mich schlapp, so wie alternative Fakten also Fakenews.

Fakten gibt es hier: 

http…";1128603250171764737.0000000000;"2019-05-15 12:09:17";0;27;0;0;1;TerliWetter;NULL;NULL;NULL;JuniRaudith
"Werbung: Können wir den #Klimawandel noch aufhalten? Damit beschäftigt sich unser neues #UmweltDialog-Magazin. #Klimaschutz #Erderwärmung #CO2 #Klima https://t.co/w3iravxWjC";1128603297382895617.0000000000;"2019-05-15 12:09:29";0;0;0;0;0;NULL;NULL;NULL;NULL;LeniDarkLight
"RT @Volksverpetzer: Wissenschaftler 1989: Wir müssen über Klimawandel reden! CDU: Nicht jetzt.
Wissenschaftler 2009: Wir müssen über Klimaw…";1128603631157153793.0000000000;"2019-05-15 12:10:48";0;406;0;0;1;Volksverpetzer;NULL;NULL;NULL;slimsaywhat
"@FFFDresden @XR_Dresden @FridayForFuture "Der Klimawandel ist nun einmal da"

Du kannst das so oft wiederholen wie du willst, das macht die Sache nicht wahr. Auf dem Niveau diskutiere ich nicht. Wenn wir darüber reden wollen was man sinnvolles tun kann, könnten wir das machen, ich hab das Vorschläge  ...";1128603656876642309.0000000000;"2019-05-15 12:10:54";0;0;0;0;0;NULL;NULL;NULL;NULL;sebseb7
"RT @TerliWetter: „Alternatives Klimasymposium“ ich lach mich schlapp, so wie alternative Fakten also Fakenews.

Fakten gibt es hier: 

http…";1128603685615996928.0000000000;"2019-05-15 12:11:01";0;27;0;0;1;TerliWetter;NULL;NULL;NULL;schaefer_iris
""Nuclear ist ideal für den Umgang mit dem Klimawandel, denn es ist die einzige kohlenstofffreie, skalierbare Energiequelle, die rund um die Uhr verfügbar ist." - @BillGates darüber, warum #nuclear für unsere Zukunft mit sauberer Energie entscheidend ist. https://t.co/DebkU2l6ZC";1128603752200589313.0000000000;"2019-05-15 12:11:17";11;6;0;0;0;NULL;NULL;NULL;NULL;Windkraftfrei
"@JuPi1948 @TheoRettich @SeinUndSeid Wo hast du das her? Mehrheitlich kommt man zum Ergebnis das der Klimawandel sowohl anthropogen ist als auch dringend Handlung bedingt";1128604496677015552.0000000000;"2019-05-15 12:14:15";1;0;0;0;0;NULL;NULL;NULL;NULL;aworld2win
"Alle reden über #Klimaschutz und #Klimawandel aber selten bringt es etwas, findet @N_Heisterhagen https://t.co/8PWzNAVP1k";1128604598032314372.0000000000;"2019-05-15 12:14:39";19;4;0;0;0;NULL;NULL;NULL;NULL;cicero_online
"RT @S4fStuttgart: "der Klimawandel lässt sich nicht beschwichtigen, vertrösten, ignorieren. Da wird nichts gut durch Abwarten und Zögern. I…";1128604964962615296.0000000000;"2019-05-15 12:16:06";0;5;0;0;1;S4fStuttgart;NULL;NULL;NULL;margaritpastene
"RT @N_Heisterhagen: „Die deutsche Öko-Debatte ist nahezu beschämend und das eigentlich von fast allen Seiten. Insbesondere der eigene Bias…";1128605185641787392.0000000000;"2019-05-15 12:16:59";0;21;0;0;1;N_Heisterhagen;NULL;NULL;NULL;bitterlemmer
"@breslqueen Klimawandel hat es ja auch immer schon gegeben und völlig natürlich.  Dass das sonst so tausende Jahre dauert und gerade so 200 macht da keinen Unterschied oder";1128605211159859200.0000000000;"2019-05-15 12:17:05";1;0;0;0;0;NULL;NULL;NULL;NULL;JetJowo
